food_name,calories,protein,carbs,fat,fibre,sodium,glycaemic_index,serving_size_g,unit,meal_type,region,allergens,is_vegetarian,is_vegan,is_dairy,is_gluten
Grilled Vegetables with Tofu,320.0,25.0,35.0,14.0,8.0,0.0,55.0,100.0,serving,dinner,West Bengal,Gluten,True,False,False,True
Spicy Vegetable Biryani,350.0,18.0,45.0,12.0,8.0,0.0,55.0,100.0,serving,lunch,West India,Gluten,True,False,False,True
Vegetable Stew with Coconut Milk,280.0,18.0,40.0,12.0,6.0,0.0,55.0,100.0,serving,soup,West Bengal,Gluten,True,False,True,True
Roasted Cauliflower with Chickpeas,300.0,15.0,40.0,15.0,8.0,0.0,55.0,100.0,serving,lunch,Maharashtra,Gluten,True,False,False,True
Avocado and Chickpea Salad,320.0,20.0,35.0,14.0,9.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Quinoa Salad with Grilled Tofu,330.0,18.0,45.0,12.0,9.0,0.0,55.0,100.0,serving,lunch,Maharashtra,Gluten,True,False,False,True
Spicy Lentil Soup,240.0,15.0,35.0,8.0,7.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Vegetable and Lentil Curry,270.0,20.0,40.0,8.0,7.0,0.0,55.0,100.0,serving,lunch,West Bengal,Gluten,True,False,False,True
Chickpea and Spinach Stew,290.0,18.0,40.0,10.0,9.0,0.0,55.0,100.0,serving,soup,Maharashtra,Gluten,True,False,False,True
Vegetable and Chickpea Biryani,360.0,20.0,50.0,12.0,8.0,0.0,55.0,100.0,serving,lunch,West Bengal,Gluten,True,False,False,True
Tomato and Lentil Soup,240.0,18.0,35.0,6.0,7.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Grilled Paneer with Mixed Vegetables,340.0,25.0,35.0,18.0,8.0,0.0,55.0,100.0,serving,dinner,West Bengal,Gluten,True,False,True,True
Chickpea and Spinach Salad,320.0,20.0,40.0,14.0,9.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Vegetable and Tofu Soup,250.0,18.0,35.0,10.0,8.0,0.0,55.0,100.0,serving,soup,West Bengal,Gluten,True,False,False,True
Grilled Tofu with Brown Rice,330.0,18.0,45.0,12.0,9.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Chickpea and Vegetable Stir Fry,310.0,20.0,40.0,12.0,8.0,0.0,55.0,100.0,serving,dinner,West Bengal,Gluten,True,False,False,True
Vegetable and Lentil Stew,270.0,18.0,40.0,8.0,7.0,0.0,55.0,100.0,serving,soup,Maharashtra,Gluten,True,False,False,True
Spicy Tofu with Vegetables,320.0,18.0,40.0,14.0,9.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Grilled Chicken with Vegetables,350.0,35.0,30.0,18.0,7.0,0.0,55.0,100.0,serving,dinner,West Bengal,Meat,False,False,False,False
Vegetable Curry with Brown Rice,290.0,15.0,45.0,12.0,8.0,0.0,55.0,100.0,serving,lunch,Maharashtra,Gluten,True,False,False,True
Chickpea and Cauliflower Soup,270.0,15.0,40.0,10.0,7.0,0.0,55.0,100.0,serving,soup,Maharashtra,Gluten,True,False,False,True
Chickpea and Tomato Curry,290.0,18.0,40.0,10.0,8.0,0.0,55.0,100.0,serving,lunch,West Bengal,Gluten,True,False,False,True
Grilled Tofu with Vegetables,320.0,20.0,40.0,14.0,8.0,0.0,55.0,100.0,serving,dinner,Maharashtra,Gluten,True,False,False,True
Vegetable Soup with Brown Rice,270.0,18.0,40.0,8.0,7.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Vegetable and Paneer Curry,320.0,25.0,40.0,18.0,8.0,0.0,55.0,100.0,serving,lunch,West Bengal,Gluten,True,False,True,True
Spinach and Tofu Salad,280.0,18.0,35.0,12.0,7.0,0.0,55.0,100.0,serving,lunch,Maharashtra,Gluten,True,False,False,True
Grilled Fish with Salad,380.0,35.0,30.0,15.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Fish,False,False,False,False
Chickpea and Kale Soup,270.0,18.0,35.0,8.0,7.0,0.0,55.0,100.0,serving,soup,Maharashtra,Gluten,True,False,False,True
Avocado and Quinoa Salad,350.0,18.0,45.0,14.0,9.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Tofu with Mixed Vegetables,300.0,20.0,35.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,West Bengal,Gluten,True,False,False,True
Vegetable Stew with Tofu,280.0,15.0,40.0,10.0,7.0,0.0,55.0,100.0,serving,soup,Maharashtra,Gluten,True,False,False,True
aloo Tikki,22.0,2.4,4.1,0.2,2.0,14.0,55.0,100.0,serving,lunch,India,,True,True,False,True
Bananas,89.0,1.1,23.0,0.3,2.6,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Bread made in wheat,250.0,10.0,49.0,1.5,4.1,439.0,55.0,100.0,serving,lunch,India,,True,True,False,True
Mango Chutney,349.0,14.0,77.0,0.4,13.0,298.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Baati,25.0,3.8,3.1,0.5,2.8,56.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Brown Rice,362.0,7.5,76.0,2.7,3.4,4.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Cauliflower,32.0,3.0,6.3,0.3,3.3,259.0,55.0,100.0,serving,lunch,India,,True,True,False,False
cheese,331.0,20.0,8.3,24.0,0.0,966.0,55.0,100.0,serving,breakfast,India,,True,False,True,False
Coffee,2.0,0.3,0.2,0.0,0.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Corn,97.0,3.3,22.0,1.4,2.7,253.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Grapes,93.0,5.6,17.0,2.1,11.0,9.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Milk,97.0,3.8,5.2,6.9,0.0,52.0,55.0,100.0,serving,breakfast,India,,True,False,True,False
Cashew Nuts,553.0,18.0,30.0,44.0,3.3,12.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Orange,97.0,1.5,25.0,0.2,11.0,3.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Maggie,71.0,2.2,14.0,0.7,0.9,381.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Pears,57.0,0.4,15.0,0.1,3.1,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Aloo Matar,81.0,5.4,14.0,0.4,5.7,5.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Glucone'D,411.0,46.0,19.0,17.0,7.1,329.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Sitafal,18.0,0.7,4.3,0.1,1.1,237.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Rohu Curry,187.0,16.0,9.4,9.3,0.0,402.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Surmai,184.0,30.0,0.0,6.3,0.0,50.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Veg Pizza,298.0,12.0,30.0,14.0,1.8,692.0,55.0,100.0,serving,dinner,India,,True,True,False,False
Cheese Pizza,276.0,11.0,33.0,11.0,2.1,580.0,55.0,100.0,serving,dinner,India,,True,False,True,False
Onion Pakoda,289.0,3.5,37.0,14.0,3.9,357.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Chicken Kolapuri,256.0,13.0,25.0,12.0,1.4,660.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Chicken 65,257.0,15.0,23.0,12.0,1.2,605.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Dairy Milk,381.0,2.0,90.0,1.4,2.5,286.0,55.0,100.0,serving,breakfast,India,,True,False,True,False
Fruit and Nut chocolate,429.0,13.0,73.0,9.5,14.0,490.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Chappati,297.0,11.0,46.0,7.5,4.9,409.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Tomato,16.0,1.2,3.2,0.2,0.9,42.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Dahi,60.0,3.1,7.0,4.0,0.0,70.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Cake,407.0,4.4,84.0,6.2,2.9,457.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Chowmein,108.0,1.8,24.0,0.2,1.0,19.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Uttapam,188.0,4.4,26.4,7.2,2.2,522.0,55.0,100.0,serving,breakfast,India,,True,False,True,False
Bhaji Pav,151.0,9.0,29.3,2.4,1.0,438.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Almonds,579.0,21.0,22.0,50.0,13.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Mushrooms,22.0,3.1,3.3,0.3,1.0,5.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Egg Yolk,196.0,14.0,0.8,15.0,0.0,207.0,55.0,100.0,serving,breakfast,India,,False,False,False,False
Sweet Potatoes,76.0,1.4,18.0,0.1,2.5,27.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Masala Aloo,87.0,1.9,20.0,0.1,2.0,240.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
White Rice,360.0,6.6,79.0,0.6,1.4,1.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Orange juice,45.0,0.7,10.0,0.2,0.2,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Sweet Dahi,73.0,10.0,3.9,1.9,0.0,34.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Cornflakes,40.0,3.2,11.0,0.9,2.6,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Laal Chai,1.0,0.2,0.0,0.0,0.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Pumpkin seeds,486.0,17.0,42.0,31.0,34.0,16.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Butter Paneer,95.0,11.0,3.0,4.2,0.1,403.0,55.0,100.0,serving,lunch,India,,True,False,True,False
Salmon,127.0,21.0,0.0,4.4,0.0,75.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Chocos,384.0,5.9,88.0,0.9,2.7,571.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Beans,31.0,1.8,7.0,0.2,2.7,6.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Red Sauce Pasta,126.0,2.6,28.0,0.7,4.8,0.0,55.0,100.0,serving,lunch,India,,True,True,False,True
Chai,1.0,0.0,0.2,0.0,0.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Apples,52.0,0.3,14.0,0.2,24.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Strawberries,32.0,0.7,7.7,0.3,2.0,1.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Kiwi,120.0,4.4,21.0,1.9,2.8,7.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Mutton,109.0,21.0,57.0,2.3,0.0,82.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Boiled Chicken,114.0,22.0,0.0,2.3,0.0,50.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Chicken Tandoori,295.0,19.0,22.0,15.0,1.1,798.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Kebab,255.0,3.3,31.0,13.0,3.5,43.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Prawns,319.0,14.0,21.0,20.0,1.5,1400.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Momos,170.0,7.8,16.0,8.5,1.5,351.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Mixed Veg,194.0,6.5,16.0,12.0,1.1,375.0,55.0,100.0,serving,lunch,India,,True,True,False,False
Chicken sausage,297.0,26.0,0.0,21.0,0.0,73.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Malai Chicken,146.0,28.0,1.8,2.8,0.0,993.0,55.0,100.0,serving,dinner,India,,False,False,False,False
Nachos,350.0,4.3,35.0,22.0,3.2,313.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Chicken Popcorn,351.0,18.0,21.0,22.0,1.0,1140.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Nalli Nihari,203.0,27.0,0.0,10.0,0.0,78.0,55.0,100.0,serving,lunch,India,,False,False,False,False
Fish Eggs,159.0,29.0,0.0,4.0,0.0,81.0,55.0,100.0,serving,lunch,India,,False,False,False,False
King Fish,550.0,22.0,5.4,50.0,0.0,1531.0,55.0,100.0,serving,breakfast,India,,False,False,False,False
Banana Chips,519.0,2.3,58.0,34.0,7.7,6.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Honey,304.0,0.3,82.0,0.0,0.2,4.0,55.0,100.0,serving,breakfast,India,,True,True,False,False
Chocolate Icecream,216.0,3.8,28.0,11.0,1.2,76.0,55.0,100.0,serving,dinner,India,,True,False,True,False
Vanilla Ice cream,207.0,3.5,24.0,11.0,0.7,80.0,55.0,100.0,serving,dinner,India,,True,False,True,False
Strawberry Icecream,192.0,3.2,28.0,8.4,0.9,60.0,55.0,100.0,serving,dinner,India,,True,False,True,False
